Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
My Cleaner,0,0,N/A,+1 647-221-1856,"Toronto, ON M3M 1H1, Canada",https://www.yelp.com/biz/my-cleaner-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning, Office Cleaning",https://www.yelp.com/biz/my-cleaner-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,my-cleaner-toronto
Nazum Cleaning Services,0,0,N/A,+1 647-993-4220,"Toronto, ON M5V 1A3, Canada",https://www.yelp.com/biz/nazum-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/nazum-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,nazum-cleaning-services-toronto
Shine and Dine Services,0,0,N/A,+1 416-624-3637,"Toronto, ON M2L 2B6, Canada",https://www.yelp.com/biz/shine-and-dine-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/shine-and-dine-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,shine-and-dine-services-toronto
Toronto Finest Cleaners,0,0,N/A,+1 647-606-6113,"Toronto, ON M5G 1S4, Canada",https://www.yelp.com/biz/toronto-finest-cleaners-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/toronto-finest-cleaners-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,toronto-finest-cleaners-toronto-2
Mike's Tiles & Grout Restoration Service,0,0,N/A,+1 437-225-1336,"Toronto, ON M9M 2C8, Canada",https://www.yelp.com/biz/mikes-tiles-and-grout-restoration-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Grout Services",https://www.yelp.com/biz/mikes-tiles-and-grout-restoration-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,mikes-tiles-and-grout-restoration-service-toronto
Mcl Cleaning Services,0,0,N/A,+1 416-576-8363,"Toronto, ON M5H 2Y3, Canada",https://www.yelp.com/biz/mcl-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/mcl-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,mcl-cleaning-services-toronto
Claudia’s Cleaning Service,0,0,N/A,+1 416-526-2137,"Toronto, ON M5E 0C4, Canada",https://www.yelp.com/biz/claudia-s-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning, Grout Services",https://www.yelp.com/biz/claudia-s-cleaning-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,claudia-s-cleaning-service-toronto
I Can Clean,0,0,N/A,+1 647-695-1057,"7 Copeland St, Toronto, ON M4G 3E7, Canada",https://www.yelp.com/biz/i-can-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning, Carpet Cleaning",https://www.yelp.com/biz/i-can-clean-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,i-can-clean-toronto
Cleaning Perfecto,0,0,N/A,+1 647-573-0114,"Toronto, ON M4S 0A1, Canada",https://www.yelp.com/biz/cleaning-perfecto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/cleaning-perfecto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,cleaning-perfecto-toronto
Luxe Shine Cleaning Services,0,0,N/A,+1 437-431-0999,"Toronto, ON M6K, Canada",https://www.yelp.com/biz/luxe-shine-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/luxe-shine-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,luxe-shine-cleaning-services-toronto
SheShine Cleaning,0,0,N/A,+1 647-572-1498,"Toronto, ON M5A 2V6, Canada",https://www.yelp.com/biz/sheshine-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning",https://www.yelp.com/biz/sheshine-cleaning-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,sheshine-cleaning-toronto
Cleaning with Heart,0,0,N/A,+1 647-262-8989,"Toronto, ON M4K 3L2, Canada",https://www.yelp.com/biz/cleaning-with-heart-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Home Cleaning,https://www.yelp.com/biz/cleaning-with-heart-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,cleaning-with-heart-toronto
New Horizon Cleaners,0,0,N/A,+1 647-575-2569,"Toronto, ON M4K 1A1, Canada",https://www.yelp.com/biz/new-horizon-cleaners-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Office Cleaning",https://www.yelp.com/biz/new-horizon-cleaners-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,new-horizon-cleaners-toronto
HD Professional Cleaning,5,1,N/A,+1 647-254-2909,"Toronto, ON M5B 2L7, Canada",https://www.yelp.com/biz/hd-professional-cleaning-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Home Cleaning, Carpet Cleaning, Office Cleaning",https://www.yelp.com/biz/hd-professional-cleaning-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,hd-professional-cleaning-toronto-2
Spotless Korner Cleaning Services,0,0,N/A,+1 647-609-4969,"1193 Lawrence Ave W, Ste 3, Toronto, ON M6A 1E2, Canada",https://www.yelp.com/biz/spotless-korner-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Office Cleaning, Home Cleaning",https://www.yelp.com/biz/spotless-korner-cleaning-services-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Hamilton,spotless-korner-cleaning-services-toronto
