Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
Cell Phone Repair - Hamilton,0,0,N/A,+1 905-962-6606,"697 Queenston Road, Suite 4, Hamilton, ON L8G 1A1, Canada",https://www.yelp.com/biz/cell-phone-repair-hamilton-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Electronics Repair, Computers",https://www.yelp.com/biz/cell-phone-repair-hamilton-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,cell-phone-repair-hamilton-hamilton-2
University Computers,0,0,N/A,+1 289-639-1606,"800 Main St E, Hamilton, ON L8M 1L4, Canada",https://www.yelp.com/biz/university-computers-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"IT Services & Computer Repair, Electronics Repair",https://www.yelp.com/biz/university-computers-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,university-computers-hamilton
Megabyte Hi-Tech,0,0,N/A,+1 289-489-6857,"867 King Street East, Hamilton, ON L8M 1B5, Canada",https://www.yelp.com/biz/megabyte-hi-tech-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electronics Repair,https://www.yelp.com/biz/megabyte-hi-tech-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,megabyte-hi-tech-hamilton
Cell 2 Fix,0,0,N/A,,"254 King William Street, Unit 1, Hamilton, ON L8R 1B2, Canada",https://www.yelp.com/biz/cell-2-fix-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Mobile Phone Accessories",https://www.yelp.com/biz/cell-2-fix-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,cell-2-fix-hamilton
Ming Wireless,2,29,N/A,+1 416-979-8848,"250 Dundas Street W, Unit 106, Toronto, ON M5T 2Z5, Canada",https://www.yelp.com/biz/ming-wireless-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phones, Mobile Phone Repair",https://www.yelp.com/biz/ming-wireless-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,ming-wireless-toronto
Modern Digital Network and Security Solutions,0,0,N/A,+1 647-389-7849,"Niagara, ON L2E 0A1, Canada",https://www.yelp.com/biz/modern-digital-network-and-security-solutions-niagara?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Security Systems, Electronics Repair, IT Services & Computer Repair",https://www.yelp.com/biz/modern-digital-network-and-security-solutions-niagara?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,modern-digital-network-and-security-solutions-niagara
Repairs & Beyond,0,0,N/A,+1 289-210-3704,"287 Queenston Road, Hamilton, ON L8K 1H2, Canada",https://www.yelp.com/biz/repairs-and-beyond-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Computers, Electronics Repair",https://www.yelp.com/biz/repairs-and-beyond-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,repairs-and-beyond-hamilton
Gnomer Technology,0,0,N/A,+1 905-491-6794,"2275 Upper Middle Road E, Suite 101, Oakville, ON L6H 0C3, Canada",https://www.yelp.com/biz/gnomer-technology-oakville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electronics Repair,https://www.yelp.com/biz/gnomer-technology-oakville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,gnomer-technology-oakville
CPR Cell Phone Repair Oakville,3,4,N/A,+1 905-582-5444,"216 Oak Park Blvd, Suite 115, Oakville, ON L6H 7S8, Canada",https://www.yelp.com/biz/cpr-cell-phone-repair-oakville-oakville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Electronics Repair, Mobile Phones",https://www.yelp.com/biz/cpr-cell-phone-repair-oakville-oakville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,cpr-cell-phone-repair-oakville-oakville
IonWireless,0,0,N/A,+1 289-309-8336,"170 king Street West, Hamilton, ON L8P 1A5, Canada",https://www.yelp.com/biz/ionwireless-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Mobile Phone Accessories, Mobile Phones",https://www.yelp.com/biz/ionwireless-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,ionwireless-hamilton
Fox,5,2,N/A,+1 905-689-5925,"327 Dundas Street E, Waterdown, ON L0R 2H1, Canada",https://www.yelp.com/biz/fox-waterdown?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Electronics Repair",https://www.yelp.com/biz/fox-waterdown?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,fox-waterdown
Alphatek Electronics,0,0,N/A,+1 416-399-1399,"7297 Saint Barbara  Boulevard, Mississauga, ON L5W 0C2, Canada",https://www.yelp.com/biz/alphatek-electronics-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electronics Repair,https://www.yelp.com/biz/alphatek-electronics-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,alphatek-electronics-mississauga
today technology,0,0,N/A,+1 905-902-6848,"309 Brant Ave, Brantford, ON N3T 3J8, Canada",https://www.yelp.com/biz/today-technology-brantford-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Mobile Phones, TV Mounting",https://www.yelp.com/biz/today-technology-brantford-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,today-technology-brantford-2
I Cracked My Phone,3,2,N/A,+1 647-921-8354,"121 Acorn Pl, Mississauga, ON L4Z 3N3, Canada",https://www.yelp.com/biz/i-cracked-my-phone-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Mobile Phone Repair,https://www.yelp.com/biz/i-cracked-my-phone-mississauga?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,i-cracked-my-phone-mississauga
TEGH Wireless,0,0,N/A,+1 647-904-0306,"312 Lakeshore Road E, Unit 8, Oakville, ON L6J 1J2, Canada",https://www.yelp.com/biz/tegh-wireless-oakville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Mobile Phone Repair, Mobile Phone Accessories, Mobile Phones",https://www.yelp.com/biz/tegh-wireless-oakville?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchner,tegh-wireless-oakville
