Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
S&K Electrical Solutions,5,1,N/A,+1 519-981-6435,"South Woodslee, ON N0R 1V0, Canada",https://www.yelp.com/biz/s-and-k-electrical-solutions-south-woodslee?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/s-and-k-electrical-solutions-south-woodslee?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,s-and-k-electrical-solutions-south-woodslee
Marvin and Son Electrical,0,0,N/A,(248) 979-1592,"Taylor, MI 48180",https://www.yelp.com/biz/marvin-and-son-electrical-taylor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/marvin-and-son-electrical-taylor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,marvin-and-son-electrical-taylor
Richard Hansen Electric,0,0,N/A,+1 519-737-1899,"Windsor, ON N8R 2B8, Canada",https://www.yelp.com/biz/richard-hansen-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/richard-hansen-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,richard-hansen-electric-windsor
A1 Electric,1,1,N/A,(313) 443-3957,"Detroit, MI 48223",https://www.yelp.com/biz/a1-electric-detroit-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/a1-electric-detroit-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,a1-electric-detroit-2
Greater Essex Electrical Service,0,0,N/A,+1 519-967-0190,"534 Charles Street, Windsor, ON N8X 3G3, Canada",https://www.yelp.com/biz/greater-essex-electrical-service-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/greater-essex-electrical-service-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,greater-essex-electrical-service-windsor
Ramirez Electric,5,4,N/A,(734) 282-5823,"1318 Ford Ave, Wyandotte, MI 48192",https://www.yelp.com/biz/ramirez-electric-wyandotte?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/ramirez-electric-wyandotte?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,ramirez-electric-wyandotte
Leading Electric,0,0,N/A,+1 519-919-2535,"Windsor, ON N8N 3N9, Canada",https://www.yelp.com/biz/leading-electric-windsor-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, General Contractors, Lighting Fixtures & Equipment",https://www.yelp.com/biz/leading-electric-windsor-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,leading-electric-windsor-2
Mitch and Son Electric and Design,3.3,4,N/A,(313) 268-8575,"1650 Longfellow St, Detroit, MI 48206",https://www.yelp.com/biz/mitch-and-son-electric-and-design-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Security Systems, Lighting Fixtures & Equipment",https://www.yelp.com/biz/mitch-and-son-electric-and-design-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,mitch-and-son-electric-and-design-detroit
Industry Electric,4.4,7,N/A,(586) 839-0212,"Chesterfield, MI 48047",https://www.yelp.com/biz/industry-electric-chesterfield-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/industry-electric-chesterfield-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,industry-electric-chesterfield-3
Aura Light Electric,0,0,N/A,+1 519-796-5525,"Windsor, ON N8N 0A7, Canada",https://www.yelp.com/biz/aura-light-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Security Systems, Lighting Fixtures & Equipment",https://www.yelp.com/biz/aura-light-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,aura-light-electric-windsor
EV Point,5,3,N/A,(586) 229-5663,"Macomb, MI 48044",https://www.yelp.com/biz/ev-point-macomb-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, EV Charging Stations",https://www.yelp.com/biz/ev-point-macomb-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,ev-point-macomb-6
Watt N Volt Electric,0,0,N/A,+1 519-981-0636,"Windsor, ON N9G 2M3, Canada",https://www.yelp.com/biz/watt-n-volt-electric-windsor-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Lighting Fixtures & Equipment",https://www.yelp.com/biz/watt-n-volt-electric-windsor-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,watt-n-volt-electric-windsor-2
E-Z Electric,1,1,N/A,(734) 284-2100,"16665 Racho Rd, Taylor, MI 48180",https://www.yelp.com/biz/e-z-electric-taylor-4?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Lighting Fixtures & Equipment, Generator Installation/Repair",https://www.yelp.com/biz/e-z-electric-taylor-4?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,e-z-electric-taylor-4
Detroit Home Improvement AND More,0,0,N/A,(404) 652-9163,"Detroit, MI 48227",https://www.yelp.com/biz/detroit-home-improvement-and-more-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Plumbing, Electricians, Flooring",https://www.yelp.com/biz/detroit-home-improvement-and-more-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,detroit-home-improvement-and-more-detroit
City Wide Electrical,0,0,N/A,,"2289 7th St, Wyandotte, MI 48192",https://www.yelp.com/biz/city-wide-electrical-wyandotte?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/city-wide-electrical-wyandotte?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,city-wide-electrical-wyandotte
Premium Renovations,5,1,N/A,(313) 618-4062,"Dearborn Heights, MI 48127",https://www.yelp.com/biz/premium-renovations-dearborn-heights?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Plumbing, General Contractors",https://www.yelp.com/biz/premium-renovations-dearborn-heights?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,premium-renovations-dearborn-heights
Deerbrook Electric,0,0,N/A,+1 226-350-3387,"Windsor, ON N8R 2H9, Canada",https://www.yelp.com/biz/deerbrook-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/deerbrook-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,deerbrook-electric-windsor
White Tail Electrical,4.6,11,N/A,(602) 781-2097,"21040 Coolidge Hwy, Oak Park, MI 48237",https://www.yelp.com/biz/white-tail-electrical-oak-park?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/white-tail-electrical-oak-park?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,white-tail-electrical-oak-park
High NRG Services,0,0,N/A,+1 519-999-3528,"4047 Howard Avenue, Windsor, ON N9G 1N9, Canada",https://www.yelp.com/biz/high-nrg-services-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Pool & Hot Tub Service",https://www.yelp.com/biz/high-nrg-services-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,high-nrg-services-windsor
First Class Electrical,0,0,N/A,+1 519-567-3999,"Windsor, ON N9C 2E1, Canada",https://www.yelp.com/biz/first-class-electrical-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/first-class-electrical-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,first-class-electrical-windsor
National Electric,1.2,5,N/A,(313) 244-9800,"1034 Mayburn, Dearborn, MI 48128",https://www.yelp.com/biz/national-electric-dearborn-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Lighting Fixtures & Equipment",https://www.yelp.com/biz/national-electric-dearborn-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,national-electric-dearborn-2
ProTrades,0,0,N/A,+1 519-945-8800,"2714 Meighen Road, Windsor, ON N8W 4C8, Canada",https://www.yelp.com/biz/protrades-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Plumbing, Heating & Air Conditioning/HVAC",https://www.yelp.com/biz/protrades-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,protrades-windsor
Millennium Electrical Contracting & Engineering,4,2,N/A,(734) 308-4264,"Flat Rock, MI 48134",https://www.yelp.com/biz/millennium-electrical-contracting-and-engineering-flat-rock?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/millennium-electrical-contracting-and-engineering-flat-rock?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,millennium-electrical-contracting-and-engineering-flat-rock
Michigan Electrical Service,5,3,N/A,(517) 899-8726,"16452 Whispering Meadows Dr, Stockbridge, MI 49285",https://www.yelp.com/biz/michigan-electrical-service-stockbridge-5?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Lighting Fixtures & Equipment, Generator Installation/Repair",https://www.yelp.com/biz/michigan-electrical-service-stockbridge-5?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,michigan-electrical-service-stockbridge-5
Ferrero Electric,3.7,3,N/A,(734) 309-9752,"8841 Macomb St, Ste 1083, Grosse Ile Township, MI 48138",https://www.yelp.com/biz/ferrero-electric-grosse-ile-township-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/ferrero-electric-grosse-ile-township-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,ferrero-electric-grosse-ile-township-2
ExtraHand Construction,5,1,N/A,(248) 933-1402,"Pontiac, MI 48342",https://www.yelp.com/biz/extrahand-construction-pontiac?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, General Contractors, Roofing",https://www.yelp.com/biz/extrahand-construction-pontiac?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,extrahand-construction-pontiac
DMA Electric,0,0,N/A,+1 226-340-2431,"Windsor, ON N8X 4H5, Canada",https://www.yelp.com/biz/dma-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/dma-electric-windsor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,dma-electric-windsor
Buzz Electric,4.7,10,N/A,(313) 632-1065,"26433 Plymouth Rd, Redford, MI 48239",https://www.yelp.com/biz/buzz-electric-redford-8?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Generator Installation/Repair, Lighting Fixtures & Equipment",https://www.yelp.com/biz/buzz-electric-redford-8?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,buzz-electric-redford-8
Tank’s Home Improvement,0,0,N/A,(313) 398-9486,"Detroit, MI 48202",https://www.yelp.com/biz/tank-s-home-improvement-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Plumbing, Painters, Electricians",https://www.yelp.com/biz/tank-s-home-improvement-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,tank-s-home-improvement-detroit
Jones Improvements,1,2,N/A,(313) 515-0055,"Detroit, MI 48228",https://www.yelp.com/biz/jones-improvements-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"General Contractors, Drywall Installation & Repair, Electricians",https://www.yelp.com/biz/jones-improvements-detroit?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,jones-improvements-detroit
Next Gen Electric,5,1,N/A,(313) 854-0333,"Taylor, MI 48180",https://www.yelp.com/biz/next-gen-electric-taylor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Lighting Fixtures & Equipment, Generator Installation/Repair",https://www.yelp.com/biz/next-gen-electric-taylor?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,next-gen-electric-taylor
S.K. Electric,2.4,9,N/A,(734) 672-2199,"16638 Club Dr, Southgate, MI 48195",https://www.yelp.com/biz/sk-electric-southgate?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Generator Installation/Repair",https://www.yelp.com/biz/sk-electric-southgate?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,sk-electric-southgate
Detroit Voltage,3,4,N/A,(800) 258-1352,"400 Monroe, Ste 261, Detroit, MI 48226",https://www.yelp.com/biz/detroit-voltage-detroit-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Electricians, Lighting Fixtures & Equipment",https://www.yelp.com/biz/detroit-voltage-detroit-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,detroit-voltage-detroit-3
Newport Electric,0,0,N/A,(734) 586-2208,"8150 N Dixie Hwy, Newport, MI 48166",https://www.yelp.com/biz/newport-electric-newport?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Electricians,https://www.yelp.com/biz/newport-electric-newport?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Windsor,newport-electric-newport
