Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
Gear6 Automotive Services,5,1,N/A,+1 647-807-4327,"47 Guardsman Rd, Thornhill, ON L3T 6L2, Canada",https://www.yelp.com/biz/gear6-automotive-services-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/gear6-automotive-services-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,gear6-automotive-services-thornhill
Pleasantview Auto Centre,5,1,N/A,+1 416-494-0178,"2750 Victoria Park Avenue, North York, ON M2J 4A8, Canada",https://www.yelp.com/biz/pleasantview-auto-centre-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/pleasantview-auto-centre-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,pleasantview-auto-centre-north-york
Eurolize Auto Boutique,4.7,3,N/A,+1 905-597-4499,"85 Glen Cameron Rd, Thornhill, ON L3T 1N8, Canada",https://www.yelp.com/biz/eurolize-auto-boutique-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/eurolize-auto-boutique-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,eurolize-auto-boutique-thornhill
Tee Jay's Automotive,4.3,6,N/A,+1 905-415-0379,"7605 Woodbine Avenue, Markham, ON L3R 5V3, Canada",https://www.yelp.com/biz/tee-jays-automotive-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/tee-jays-automotive-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,tee-jays-automotive-markham
Auto Serve,5,1,N/A,+1 905-882-6809,"50 Doncaster Avenue, Unit 12, Thornhill, ON L3T 1L4, Canada",https://www.yelp.com/biz/auto-serve-thornhill-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/auto-serve-thornhill-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,auto-serve-thornhill-2
Don Valley North Toyota,2.6,77,N/A,+1 905-475-0722,"3300 Steeles Avenue E, Markham, ON M2H 3S7, Canada",https://www.yelp.com/biz/don-valley-north-toyota-markham-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Car Dealers",https://www.yelp.com/biz/don-valley-north-toyota-markham-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,don-valley-north-toyota-markham-2
K5 Auto Service Inc,5,1,N/A,+1 647-882-2400,"371 John Street, Unit 2, Markham, ON L3T 5W5, Canada",https://www.yelp.com/biz/k5-auto-service-inc-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Auto Repair, Car Wash",https://www.yelp.com/biz/k5-auto-service-inc-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,k5-auto-service-inc-markham
Hc Automotive,4.4,5,N/A,+1 905-731-6065,"50 Doncaster Avenue, Thornhill, ON L3T 1L4, Canada",https://www.yelp.com/biz/hc-automotive-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/hc-automotive-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,hc-automotive-thornhill
Natanya Auto Body,5,1,N/A,+1 905-881-0220,"27 Guardsman Road, Thornhill, ON L3T 6L2, Canada",https://www.yelp.com/biz/natanya-auto-body-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/natanya-auto-body-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,natanya-auto-body-thornhill
Gerson Brothers Automotive,4,4,N/A,+1 905-882-2400,"7 Harlech Court, Thornhill, ON L3T 2AI, Canada",https://www.yelp.com/biz/gerson-brothers-automotive-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/gerson-brothers-automotive-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,gerson-brothers-automotive-thornhill
Toho Automotive,5,1,N/A,+1 905-886-7232,"140 Av Doncaster, Thornhill, ON L3T 1L3, Canada",https://www.yelp.com/biz/toho-automotive-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/toho-automotive-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,toho-automotive-thornhill
Intrinsic Auto,0,0,N/A,+1 905-252-8488,"371 John Street, Unit 4, Thornhill, ON L3T 5W5, Canada",https://www.yelp.com/biz/intrinsic-auto-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Used Car Dealers,https://www.yelp.com/biz/intrinsic-auto-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,intrinsic-auto-thornhill
Thornhill Precision Automotive & Autobody,4.5,6,N/A,+1 905-881-1375,"60 Green Lane, Unit 5 - 6, Thornhill, ON L3T 7P5, Canada",https://www.yelp.com/biz/thornhill-precision-automotive-and-autobody-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops, Transmission Repair",https://www.yelp.com/biz/thornhill-precision-automotive-and-autobody-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,thornhill-precision-automotive-and-autobody-thornhill
Acme Transmission,5,2,N/A,+1 905-763-1134,"50 Doncaster Avenue, Markham, ON L3T 1L3, Canada",https://www.yelp.com/biz/acme-transmission-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Transmission Repair",https://www.yelp.com/biz/acme-transmission-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,acme-transmission-markham
Royal Auto Care,5,5,N/A,+1 416-292-8446,"2555 Pharmacy Avenue, Toronto, ON M1W 2K2, Canada",https://www.yelp.com/biz/royal-auto-care-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires",https://www.yelp.com/biz/royal-auto-care-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,royal-auto-care-toronto
Nada's auto sales and leasing,5,1,N/A,+1 647-831-7719,"3815 Victoria Park Avenue, Scarborough, ON M1W 3Y6, Canada",https://www.yelp.com/biz/nadas-auto-sales-and-leasing-scarborough?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Used Car Dealers,https://www.yelp.com/biz/nadas-auto-sales-and-leasing-scarborough?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,nadas-auto-sales-and-leasing-scarborough
Car Care Auto Center,5,1,N/A,+1 905-731-6800,"18 Harlech Crt, Thornhill, ON L3T 6L5, Canada",https://www.yelp.com/biz/car-care-auto-center-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/car-care-auto-center-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,car-care-auto-center-thornhill
EGF Performance,5,1,N/A,+1 647-778-2239,"29 guardsman rd, Toronto, ON L3T 6L2, Canada",https://www.yelp.com/biz/egf-performance-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops, Oil Change Stations",https://www.yelp.com/biz/egf-performance-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,egf-performance-toronto
N2 Tire & Auto,5,2,N/A,+1 905-940-4922,"51 Esna Park Drive, Markham, ON L3R 1C9, Canada",https://www.yelp.com/biz/n2-tire-and-auto-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Transmission Repair",https://www.yelp.com/biz/n2-tire-and-auto-markham?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,n2-tire-and-auto-markham
Auto Parlour,5,4,N/A,+1 905-604-7335,"230 Don Park Road, Unit 11, Markham, ON L3R 2P7, Canada",https://www.yelp.com/biz/auto-parlour-markham-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Car Wash",https://www.yelp.com/biz/auto-parlour-markham-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,auto-parlour-markham-3
Paint Circuit Auto Body Supply,0,0,N/A,+1 416-490-8883,"477  McNicoll Avenue, North York, ON M2H 2C9, Canada",https://www.yelp.com/biz/paint-circuit-auto-body-supply-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Body Shops, Auto Parts & Supplies",https://www.yelp.com/biz/paint-circuit-auto-body-supply-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,paint-circuit-auto-body-supply-north-york
Midas,4,7,N/A,+1 647-560-3422,"2930 Finch Avenue E, Scarborough, ON M1W 2T4, Canada",https://www.yelp.com/biz/midas-scarborough-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Oil Change Stations, Tires",https://www.yelp.com/biz/midas-scarborough-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,midas-scarborough-2
Uchanics,3.3,7,N/A,+1 647-725-7750,"Toronto, ON M2J, Canada",https://www.yelp.com/biz/uchanics-toronto-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/uchanics-toronto-6?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,uchanics-toronto-6
Active Green & Ross Tire & Auto Centre,3.7,10,N/A,+1 905-882-6194,"2900 Avenue Steeles E, Thornhill, ON L3T 4X1, Canada",https://www.yelp.com/biz/active-green-and-ross-tire-and-auto-centre-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Tires,https://www.yelp.com/biz/active-green-and-ross-tire-and-auto-centre-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,active-green-and-ross-tire-and-auto-centre-thornhill
Galleria Auto Service,4,1,N/A,+1 905-370-0040,"34 Av Doncaster, Thornhill, ON L3T 4S1, Canada",https://www.yelp.com/biz/galleria-auto-service-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/galleria-auto-service-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,galleria-auto-service-thornhill
Trans O Matic,5,1,N/A,+1 905-886-9411,"60 Green Lane, Thornhill, ON L3T 7P5, Canada",https://www.yelp.com/biz/trans-o-matic-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Transmission Repair,https://www.yelp.com/biz/trans-o-matic-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,trans-o-matic-thornhill
Faraz Auto Collision & Painting,3.9,7,N/A,+1 905-886-2737,"47 Guardsman Road, Suite 2, Thornhill, ON L3T 6L2, Canada",https://www.yelp.com/biz/faraz-auto-collision-and-painting-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/faraz-auto-collision-and-painting-thornhill?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Mississauga,faraz-auto-collision-and-painting-thornhill
