Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
Arvin Car Repairs,5,1,N/A,+1 905-769-0302,"941 Barton St E, Hamilton, ON L8L 3C4, Canada",https://www.yelp.com/biz/arvin-car-repairs-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/arvin-car-repairs-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,arvin-car-repairs-hamilton-2
Hamilton's Transmission Experts,0,0,N/A,+1 905-544-8000,"925 Barton Street E, Hamilton, ON L8L 3C1, Canada",https://www.yelp.com/biz/hamiltons-transmission-experts-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Transmission Repair",https://www.yelp.com/biz/hamiltons-transmission-experts-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,hamiltons-transmission-experts-hamilton
ULTRA-TECH AUTOMOTIVE,5,1,N/A,+1 905-580-1033,"221A Gage Avenue, Hamilton, ON L8L 8E2, Canada",https://www.yelp.com/biz/ultra-tech-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/ultra-tech-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,ultra-tech-automotive-hamilton
Pennzoil 10 Minute Oil Change Centre,2.5,4,N/A,+1 905-549-5222,"1485 Main Street E, Hamilton, ON L8K 1C7, Canada",https://www.yelp.com/biz/pennzoil-10-minute-oil-change-centre-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/pennzoil-10-minute-oil-change-centre-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,pennzoil-10-minute-oil-change-centre-hamilton
Bob's Automotive,0,0,N/A,+1 905-545-2627,"350 Beach Road, Hamilton, ON L8H 3K3, Canada",https://www.yelp.com/biz/bobs-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/bobs-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,bobs-automotive-hamilton
CRS Automotive,2.3,3,N/A,+1 905-544-8335,"999 King Street E, Hamilton, ON L8M 1C6, Canada",https://www.yelp.com/biz/crs-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Oil Change Stations, Tires",https://www.yelp.com/biz/crs-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,crs-automotive-hamilton
Daines Automotive Services,0,0,N/A,+1 905-544-3651,"1135 King St E, Hamilton, ON L8M 1E7, Canada",https://www.yelp.com/biz/daines-automotive-services-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/daines-automotive-services-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,daines-automotive-services-hamilton
Fix Auto Hamilton Centre,5,4,N/A,+1 905-529-6592,"544 Wentworth Street N, Hamilton, ON L8L 5X3, Canada",https://www.yelp.com/biz/fix-auto-hamilton-centre-hamilton-4?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Body Shops,https://www.yelp.com/biz/fix-auto-hamilton-centre-hamilton-4?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,fix-auto-hamilton-centre-hamilton-4
Arnott's Automotive,3.7,3,N/A,+1 905-543-9665,"925 Barton Street E, Hamilton, ON L8L 3C1, Canada",https://www.yelp.com/biz/arnotts-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/arnotts-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,arnotts-automotive-hamilton
Brian's Automotive Service,0,0,N/A,+1 905-545-2337,"1262 Barton Street E, Hamilton, ON L8H 2V9, Canada",https://www.yelp.com/biz/brians-automotive-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/brians-automotive-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,brians-automotive-service-hamilton
Highway 8 Automotive,5,1,N/A,+1 905-547-0483,"1373 Main Street E, Hamilton, ON L8K 1B9, Canada",https://www.yelp.com/biz/highway-8-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/highway-8-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,highway-8-automotive-hamilton
Jonathan's Swedish Car Repair,3,2,N/A,+1 905-547-4400,"710 Cannon Street E, Hamilton, ON L8L 2G7, Canada",https://www.yelp.com/biz/jonathans-swedish-car-repair-hamilton-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/jonathans-swedish-car-repair-hamilton-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,jonathans-swedish-car-repair-hamilton-3
Atlee's Automotive,0,0,N/A,+1 905-545-5959,"310 Kenilworth Avenue N, Hamilton, ON L8H 4T2, Canada",https://www.yelp.com/biz/atlees-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/atlees-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,atlees-automotive-hamilton
T & R Auto Service Centre,5,2,N/A,+1 905-529-8307,"221 Barton Street E, Hamilton, ON L8L 2W7, Canada",https://www.yelp.com/biz/t-and-r-auto-service-centre-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/t-and-r-auto-service-centre-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,t-and-r-auto-service-centre-hamilton
Red Hill Car Wash,4.8,6,N/A,+1 289-244-0033,"91 Parkdale Avenue N, Hamilton, ON L8H 5X1, Canada",https://www.yelp.com/biz/red-hill-car-wash-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Car Wash,https://www.yelp.com/biz/red-hill-car-wash-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,red-hill-car-wash-hamilton-2
A-1 Used Car Sales,0,0,N/A,+1 905-312-1174,"1030 King Street E, Hamilton, ON L8M 1E1, Canada",https://www.yelp.com/biz/a-1-used-car-sales-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Used Car Dealers,https://www.yelp.com/biz/a-1-used-car-sales-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,a-1-used-car-sales-hamilton
One To One Auto Service,5,1,N/A,+1 905-543-1582,"1610 Barton Street E, Hamilton, ON L8H 2Y2, Canada",https://www.yelp.com/biz/one-to-one-auto-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/one-to-one-auto-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,one-to-one-auto-service-hamilton
Supreme Auto Care,0,0,N/A,+1 905-531-0995,"790 Main Street E, Hamilton, ON L8M 1L4, Canada",https://www.yelp.com/biz/supreme-auto-care-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Oil Change Stations",https://www.yelp.com/biz/supreme-auto-care-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,supreme-auto-care-hamilton
Runco's Auto Service,5,1,N/A,+1 905-540-1449,"205 John Street S, Hamilton, ON L8N 2C5, Canada",https://www.yelp.com/biz/runcos-auto-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/runcos-auto-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,runcos-auto-service-hamilton
The Downtown Auto Specialist,5,1,N/A,+1 905-529-2833,"178 John Street S, Hamilton, ON L8N 2C6, Canada",https://www.yelp.com/biz/the-downtown-auto-specialist-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/the-downtown-auto-specialist-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,the-downtown-auto-specialist-hamilton
Robert Car Care,0,0,N/A,+1 905-512-3968,"50 Lloyd Street, Hamilton, ON L8L 3H4, Canada",https://www.yelp.com/biz/robert-car-care-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Transmission Repair",https://www.yelp.com/biz/robert-car-care-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,robert-car-care-hamilton
Chuck's Service Centre,3,2,N/A,+1 905-545-8244,"790 Main Street E, Hamilton, ON L8M 1L4, Canada",https://www.yelp.com/biz/chucks-service-centre-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Gas Stations, Auto Repair",https://www.yelp.com/biz/chucks-service-centre-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,chucks-service-centre-hamilton-2
Budget Exhaust & Automotive,5,2,N/A,+1 905-689-3555,"463 Dundas Street E, Waterdown, ON L0R 2H1, Canada",https://www.yelp.com/biz/budget-exhaust-and-automotive-waterdown?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Oil Change Stations",https://www.yelp.com/biz/budget-exhaust-and-automotive-waterdown?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,budget-exhaust-and-automotive-waterdown
Mountain Tire,4.4,9,N/A,+1 905-383-9611,"593 Concession Street, Hamilton, ON L8V 1B4, Canada",https://www.yelp.com/biz/mountain-tire-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Tires,https://www.yelp.com/biz/mountain-tire-hamilton-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,mountain-tire-hamilton-2
Drage's Auto Service,0,0,N/A,+1 905-548-9613,"30 Linden Street, Hamilton, ON L8L 3H6, Canada",https://www.yelp.com/biz/drages-auto-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/drages-auto-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,drages-auto-service-hamilton
NAPA AUTOPRO - Trillium Auto Service,5,3,N/A,+1 905-385-9885,"475 Upper Wellington Street, Hamilton, ON L9A 3P3, Canada",https://www.yelp.com/biz/napa-autopro-trillium-auto-service-hamilton-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Transmission Repair",https://www.yelp.com/biz/napa-autopro-trillium-auto-service-hamilton-3?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,napa-autopro-trillium-auto-service-hamilton-3
Domenic Auto Shop,5,1,N/A,+1 905-388-1246,"856 Upper Sherman Avenue, Hamilton, ON L8V 3N1, Canada",https://www.yelp.com/biz/domenic-auto-shop-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Gas Stations, Auto Repair",https://www.yelp.com/biz/domenic-auto-shop-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,domenic-auto-shop-hamilton
Sam's Total Car Care Centre,0,0,N/A,+1 905-547-2220,"956 King Street E, Hamilton, ON L8M 1C2, Canada",https://www.yelp.com/biz/sams-total-car-care-centre-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/sams-total-car-care-centre-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,sams-total-car-care-centre-hamilton
Guaranteed Auto Collision,0,0,N/A,+1 905-297-7527,"797 Barton Street E, Hamilton, ON L8L 3B2, Canada",https://www.yelp.com/biz/guaranteed-auto-collision-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/guaranteed-auto-collision-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,guaranteed-auto-collision-hamilton
CD Auto,0,0,N/A,+1 905-544-1325,"272 Kensington Ave N, Hamilton, ON L8L 7N9, Canada",https://www.yelp.com/biz/cd-auto-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Used Car Dealers",https://www.yelp.com/biz/cd-auto-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,cd-auto-hamilton
Polfix Automotive,0,0,N/A,+1 905-548-0606,"221 Gage Avenue N, Hamilton, ON L8L 8E2, Canada",https://www.yelp.com/biz/polfix-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Transmission Repair",https://www.yelp.com/biz/polfix-automotive-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,polfix-automotive-hamilton
Shah's Auto Sales & Service,0,0,N/A,+1 905-524-2260,"643 Main Street E, Hamilton, ON L8M 1J4, Canada",https://www.yelp.com/biz/shahs-auto-sales-and-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/shahs-auto-sales-and-service-hamilton?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Kitchener,shahs-auto-sales-and-service-hamilton
