Name,Rating,Number of Reviews,Opening Hours,Phone Number,Address,Website,Response Time,Response Rate,Services Provided,Profile Link,Location,Service Tag
Ryding Auto Body,3.8,14,N/A,+1 416-787-6174,"1107 Castlefield Avenue, York, ON M6B 1E8, Canada",https://www.yelp.com/biz/ryding-auto-body-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Auto Glass Services, Body Shops",https://www.yelp.com/biz/ryding-auto-body-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,ryding-auto-body-york
Speedy Auto Service  StClair,4.2,10,N/A,+1 416-657-1726,"660 Saint Clair Avenue W, Toronto, ON M6C 1B1, Canada",https://www.yelp.com/biz/speedy-auto-service-stclair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires, Transmission Repair",https://www.yelp.com/biz/speedy-auto-service-stclair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,speedy-auto-service-stclair-toronto
Azores Auto Group,3.5,6,N/A,+1 416-533-9264,"2773 Dufferin Street, Toronto, ON M6B 3R6, Canada",https://www.yelp.com/biz/azores-auto-group-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Car Dealers, Auto Loan Providers, Auto Repair",https://www.yelp.com/biz/azores-auto-group-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,azores-auto-group-toronto
"Massive Auto Collision, Inc",4.9,24,N/A,+1 416-533-3884,"1361 Dupont Street, Toronto, ON M6H 2A9, Canada",https://www.yelp.com/biz/massive-auto-collision-inc-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops",https://www.yelp.com/biz/massive-auto-collision-inc-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,massive-auto-collision-inc-toronto
Alex Auto Tech & Collision,0,0,N/A,+1 416-657-6262,"78 Vaughan Road, York, ON M6C 2L7, Canada",https://www.yelp.com/biz/alex-auto-tech-and-collision-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/alex-auto-tech-and-collision-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,alex-auto-tech-and-collision-york
Speedway Automotive,5,1,N/A,+1 647-787-6244,"280 Raleigh Avenue, Unit 1, Scarborough, ON M1K 1A9, Canada",https://www.yelp.com/biz/speedway-automotive-scarborough?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Tires, Auto Repair, Oil Change Stations",https://www.yelp.com/biz/speedway-automotive-scarborough?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,speedway-automotive-scarborough
Caesar's Garage,5,1,N/A,+1 416-783-6975,"986 Roselawn Avenue, York, ON M6B 1C1, Canada",https://www.yelp.com/biz/caesars-garage-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/caesars-garage-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,caesars-garage-york
My Neighbourhood Mechanic,0,0,N/A,+1 416-761-1717,"4 Cariboo Avenue, Toronto, ON M6P 3T6, Canada",https://www.yelp.com/biz/my-neighbourhood-mechanic-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/my-neighbourhood-mechanic-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,my-neighbourhood-mechanic-toronto
Toronto Hyundai,2.2,25,N/A,+1 416-787-9789,"2460 Dufferin Street, Toronto, ON M6E 3T3, Canada",https://www.yelp.com/biz/toronto-hyundai-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Car Dealers, Auto Parts & Supplies, Auto Repair",https://www.yelp.com/biz/toronto-hyundai-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,toronto-hyundai-toronto
Japan Auto Parts & Service,3,4,N/A,+1 416-783-8086,"126 Tycos Drive, Toronto, ON M6B 1W8, Canada",https://www.yelp.com/biz/japan-auto-parts-and-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Parts & Supplies, Auto Repair",https://www.yelp.com/biz/japan-auto-parts-and-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,japan-auto-parts-and-service-toronto
Lakeshore Garage,5,6,N/A,+1 416-767-0019,"2782 Dundas Street W, Toronto, ON M6P 1Y3, Canada",https://www.yelp.com/biz/lakeshore-garage-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/lakeshore-garage-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,lakeshore-garage-toronto
Yorkdale Certified Auto Service,1.8,5,N/A,+1 416-782-4471,"2835 Dufferin Street, North York, ON M6B 3S4, Canada",https://www.yelp.com/biz/yorkdale-certified-auto-service-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/yorkdale-certified-auto-service-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,yorkdale-certified-auto-service-north-york
Dave's Ultimate Auto Detailing,5,6,N/A,+1 416-489-9332,"2345 Yonge Street, Toronto, ON M4P 2E5, Canada",https://www.yelp.com/biz/daves-ultimate-auto-detailing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Car Wash",https://www.yelp.com/biz/daves-ultimate-auto-detailing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,daves-ultimate-auto-detailing-toronto
Deer Park Auto Service,3.9,7,N/A,+1 416-480-1994,"40 Coulson Avenue, Toronto, ON M4V 1Y5, Canada",https://www.yelp.com/biz/deer-park-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/deer-park-auto-service-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,deer-park-auto-service-toronto
Ds Spotless Auto Detailing,5,1,N/A,+1 416-533-0990,"1180 Dupont Street, Toronto, ON M6H 2A4, Canada",https://www.yelp.com/biz/ds-spotless-auto-detailing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Car Wash",https://www.yelp.com/biz/ds-spotless-auto-detailing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,ds-spotless-auto-detailing-toronto
Midas,4,8,N/A,+1 647-557-4587,"2800 Dufferin Street, Toronto, ON M6B 3R7, Canada",https://www.yelp.com/biz/midas-toronto-7?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Oil Change Stations, Tires",https://www.yelp.com/biz/midas-toronto-7?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,midas-toronto-7
Corsa Auto Repairs & Sales,5,5,N/A,+1 416-658-4669,"20 Rogers Road, York, ON M6E 1N6, Canada",https://www.yelp.com/biz/corsa-auto-repairs-and-sales-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/corsa-auto-repairs-and-sales-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,corsa-auto-repairs-and-sales-york
Gus Car Sales,5,2,N/A,+1 416-653-7137,"691 Old Weston Road, Toronto, ON M6N 3B7, Canada",https://www.yelp.com/biz/gus-car-sales-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Car Dealers,https://www.yelp.com/biz/gus-car-sales-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,gus-car-sales-toronto-2
Frank Malfara Service Station,1.9,16,N/A,+1 416-651-5690,"165 Rogers Road, York, ON M6E 1P8, Canada",https://www.yelp.com/biz/frank-malfara-service-station-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/frank-malfara-service-station-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,frank-malfara-service-station-york
1 Four 0 Nine,4.7,23,N/A,+1 416-534-5677,"1407 Bloor Street W, Toronto, ON M6P 3L4, Canada",https://www.yelp.com/biz/1-four-0-nine-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Body Shops",https://www.yelp.com/biz/1-four-0-nine-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,1-four-0-nine-toronto
Master Mechanic,4.6,9,N/A,+1 416-532-1404,"927 Dupont Street, Toronto, ON M6H 1Z1, Canada",https://www.yelp.com/biz/master-mechanic-toronto-16?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Tires",https://www.yelp.com/biz/master-mechanic-toronto-16?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,master-mechanic-toronto-16
Global Automatic Transmission Rebuilders,4.4,9,N/A,+1 416-536-9667,"501 Dupont Street, Toronto, ON M6G 1Y6, Canada",https://www.yelp.com/biz/global-automatic-transmission-rebuilders-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Transmission Repair,https://www.yelp.com/biz/global-automatic-transmission-rebuilders-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,global-automatic-transmission-rebuilders-toronto
Quality Automotive Services,4,1,N/A,+1 416-784-0205,"1137 Av Lawrence O, North York, ON M6A 1E1, Canada",https://www.yelp.com/biz/quality-automotive-services-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/quality-automotive-services-north-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,quality-automotive-services-north-york
Pk Towing,5,8,N/A,+1 416-910-2742,"45 Pembroke Street, Suite 302, Toronto, ON M5A 2N6, Canada",https://www.yelp.com/biz/pk-towing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Towing, Roadside Assistance",https://www.yelp.com/biz/pk-towing-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,pk-towing-toronto
St Clair Car Wash,3.6,8,N/A,+1 416-654-7771,"1492 Street Clair Avenue W, Toronto, ON M6E 1C7, Canada",https://www.yelp.com/biz/st-clair-car-wash-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Detailing, Car Wash",https://www.yelp.com/biz/st-clair-car-wash-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,st-clair-car-wash-toronto
Angelo Auto Repair,5,1,N/A,+1 416-921-3074,"548 Dupont Street, Toronto, ON M6G 1Y9, Canada",https://www.yelp.com/biz/angelo-auto-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/angelo-auto-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,angelo-auto-repair-toronto
Dupont Auto Repair,3,2,N/A,+1 416-839-0848,"374 Dupont Street, Toronto, ON M5R 1V9, Canada",https://www.yelp.com/biz/dupont-auto-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Oil Change Stations, Tires",https://www.yelp.com/biz/dupont-auto-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,dupont-auto-repair-toronto
Legacy & Precision Auto,0,0,N/A,+1 647-802-8243,"4544 Dufferin Street, Toronto, ON M3H 5X2, Canada",https://www.yelp.com/biz/legacy-and-precision-auto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Auto Detailing, Oil Change Stations",https://www.yelp.com/biz/legacy-and-precision-auto-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,legacy-and-precision-auto-toronto
Alcina Automotive,5,3,N/A,+1 416-530-4185,"306 Geary Avenue, Toronto, ON M6H 2C5, Canada",https://www.yelp.com/biz/alcina-automotive-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/alcina-automotive-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,alcina-automotive-toronto
Alex's Wing Tat Auto Service & Body Repair,5,2,N/A,+1 416-588-7736,"212 Av Geary, Toronto, ON M6H 2C3, Canada",https://www.yelp.com/biz/alexs-wing-tat-auto-service-and-body-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/alexs-wing-tat-auto-service-and-body-repair-toronto?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,alexs-wing-tat-auto-service-and-body-repair-toronto
All-Car Auto Body,5,1,N/A,+1 416-244-3710,"2 Rosemount Avenue, Suite 18, York, ON M6H 2M1, Canada",https://www.yelp.com/biz/all-car-auto-body-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,Auto Repair,https://www.yelp.com/biz/all-car-auto-body-york?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,all-car-auto-body-york
Urban Auto Collision,0,0,N/A,+1 416-757-8368,"1064 Birchmount Rd, Toronto, ON M1K 1S4, Canada",https://www.yelp.com/biz/urban-auto-collision-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,N/A,N/A,"Auto Repair, Auto Customization, Oil Change Stations",https://www.yelp.com/biz/urban-auto-collision-toronto-2?adjust_creative=nzsOrWQEZA8rEfPyq3271g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=nzsOrWQEZA8rEfPyq3271g,Toronto,urban-auto-collision-toronto-2
